entry_date,exit_date,contract,direction,p_entry,p_exit,hold_days,raw_return,net_return
2017-03-20,2017-05-18,M1801,SHORT,2930.0,2794.0,40,0.046416402,0.045416404
2017-07-27,2017-09-21,M1805,LONG,2764.0,2695.0,40,-0.024963796,-0.025963796
2017-11-23,2018-01-19,M1809,LONG,2818.0,2760.0,40,-0.02058196,-0.02158196
2018-03-16,2018-05-17,M1901,LONG,2975.0,3024.0,40,0.016470551,0.015470551
2018-07-05,2018-08-30,M1905,LONG,2851.0,2799.0,40,-0.0182392,-0.0192392
2018-11-27,2019-01-24,M1909,SHORT,2696.0,2643.0,40,0.019658744,0.018658744
2019-04-01,2019-05-31,M1909,LONG,2584.0,2923.0,40,0.13119197,0.13019197
2019-08-06,2019-10-09,M2005,SHORT,2736.0,2869.0,40,-0.048611164,-0.049611162
2019-11-05,2019-12-31,M2009,SHORT,2917.0,2864.0,40,0.018169343,0.017169343
2020-03-04,2020-04-30,M2009,SHORT,2782.0,2729.0,40,0.019051015,0.018051015
2020-07-27,2020-09-21,M2105,SHORT,2747.0,2955.0,40,-0.075719,-0.076719
2020-11-06,2021-01-04,M2109,LONG,3149.0,3523.0,40,0.11876786,0.117767856
2021-03-17,2021-05-18,M2109,LONG,3342.0,3623.0,40,0.08408141,0.08308141
2021-08-06,2021-10-12,M2203,SHORT,3383.0,3116.0,40,0.07892406,0.07792406
2021-11-25,2022-01-21,M2205,LONG,3075.0,3270.0,40,0.06341469,0.062414695
2022-03-29,2022-05-31,M2209,LONG,4090.0,4212.0,40,0.029828906,0.028828906
2022-08-10,2022-10-13,M2301,SHORT,3716.0,4078.0,40,-0.09741652,-0.09841652
2022-12-15,2023-02-17,M2305,SHORT,3722.0,3828.0,40,-0.028479338,-0.029479338
2023-04-07,2023-06-07,M2309,LONG,3607.0,3478.0,40,-0.0357638,-0.0367638
2023-08-04,2023-10-09,M2405,LONG,3308.0,3334.0,40,0.007859707,0.0068597067
2023-12-05,2024-01-31,M2407,LONG,3362.0,2996.0,40,-0.10886377,-0.10986377
2024-03-29,2024-05-31,M2501,LONG,3291.0,3438.0,40,0.044667244,0.043667246
2024-08-09,2024-10-15,M2505,SHORT,2894.0,2791.0,40,0.035590887,0.03459089
2024-11-07,2025-01-03,M2509,SHORT,2975.0,2828.0,40,0.049411774,0.048411775
2025-03-31,2025-05-30,M2509,SHORT,2989.0,2968.0,40,0.0070257783,0.006025778
2025-08-06,2025-10-09,M2605,LONG,2762.0,2755.0,40,-0.0025343895,-0.0035343897
2025-12-01,2026-01-28,M2605,LONG,2835.0,2782.0,40,-0.018694878,-0.019694878
2026-04-03,2026-06-04,M2609,SHORT,2949.0,2943.0,40,0.0020346045,0.0010346045
